ID,year,recorded_crop,crop_id,treat,variance,seeding,harvest,harvest2,tillage,minimum_cover,total_dm_kg_ha,total_dm_kg_ha2,grain_dm_kg_ha,straw_dm_kg_ha
1860,1986,Oat,spring_small_grains,15,250,125,239,0,295,0,3369,1478,1891,1478
1861,1987,Wheat,missing,1,250,147,267,0,295,0.3,0,0,0,0
1862,1987,Wheat,missing,1,250,147,267,0,295,0.3,0,0,0,0
1863,1987,Wheat,missing,1,250,147,267,0,295,0.3,0,0,0,0
1864,1987,Wheat,missing,1,250,147,267,0,295,0.3,0,0,0,0
1865,1987,Wheat,winter_small_grains,2,250,147,267,0,295,0.3,1011,391,620,391
1866,1987,Wheat,winter_small_grains,2,250,147,267,0,295,0.3,1129,393,736,393
1867,1987,Wheat,winter_small_grains,2,250,147,267,0,295,0.3,422,179,243,179
1868,1987,Wheat,winter_small_grains,2,250,147,267,0,295,0.3,756,312,444,312
1869,1987,Wheat,winter_small_grains,3,250,147,267,0,295,0.3,2566,965,1601,965
1870,1987,Wheat,winter_small_grains,3,250,147,267,0,295,0.3,1632,670,962,670
1871,1987,Wheat,winter_small_grains,3,250,147,267,0,295,0.3,1881,781,1100,781
1872,1987,Wheat,winter_small_grains,3,250,147,267,0,295,0.3,1268,607,661,607
1873,1987,Wheat,winter_small_grains,4,250,147,267,0,295,0.3,250,142,108,142
1874,1987,Wheat,winter_small_grains,4,250,147,267,0,295,0.3,360,175,185,175
1875,1987,Wheat,winter_small_grains,4,250,147,267,0,295,0.3,100,66,34,66
1876,1987,Wheat,winter_small_grains,4,250,147,267,0,295,0.3,336,182,154,182
1877,1987,Wheat,winter_small_grains,5,250,147,267,0,295,0.3,1963,762,1201,762
1878,1987,Wheat,winter_small_grains,5,250,147,267,0,295,0.3,1997,714,1283,714
1879,1987,Wheat,winter_small_grains,5,250,147,267,0,295,0.3,1306,478,828,478
1880,1987,Wheat,winter_small_grains,5,250,147,267,0,295,0.3,1729,706,1023,706
1881,1987,Wheat,winter_small_grains,6,250,147,267,0,295,0.3,1037,368,669,368
1882,1987,Wheat,winter_small_grains,6,250,147,267,0,295,0.3,1126,404,722,404
1883,1987,Wheat,winter_small_grains,6,250,147,267,0,295,0.3,685,286,399,286
1884,1987,Wheat,winter_small_grains,6,250,147,267,0,295,0.3,951,365,586,365
1885,1987,Wheat,winter_small_grains,7,250,147,267,0,295,0.3,2555,1045,1510,1045
1886,1987,Wheat,winter_small_grains,7,250,147,267,0,295,0.3,2381,994,1387,994
1887,1987,Wheat,winter_small_grains,7,250,147,267,0,295,0.3,2335,1017,1318,1017
1888,1987,Wheat,winter_small_grains,7,250,147,267,0,295,0.3,1501,694,807,694
1889,1987,Wheat,winter_small_grains,8,250,147,267,0,295,0.3,2111,944,1167,944
1890,1987,Wheat,winter_small_grains,8,250,147,267,0,295,0.3,1931,718,1213,718
1891,1987,Wheat,winter_small_grains,8,250,147,267,0,295,0.3,2081,891,1190,891
1892,1987,Wheat,winter_small_grains,8,250,147,267,0,295,0.3,1108,534,574,534
1893,1987,Wheat,winter_small_grains,9,250,147,267,0,295,0.3,1241,479,762,479
1894,1987,Wheat,winter_small_grains,9,250,147,267,0,295,0.3,1437,505,932,505
1895,1987,Wheat,winter_small_grains,9,250,147,267,0,295,0.3,829,303,526,303
1896,1987,Wheat,winter_small_grains,9,250,147,267,0,295,0.3,799,294,505,294
1897,1987,Wheat,winter_small_grains,10,250,147,267,0,295,0.3,2619,1022,1597,1022
1898,1987,Wheat,winter_small_grains,10,250,147,267,0,295,0.3,2561,958,1603,958
1899,1987,Wheat,winter_small_grains,10,250,147,267,0,295,0.3,2646,989,1657,989
1900,1987,Wheat,winter_small_grains,10,250,147,267,0,295,0.3,1739,730,1009,730
1901,1987,Wheat,winter_small_grains,11,250,147,267,0,295,0.3,2488,931,1557,931
1902,1987,Wheat,winter_small_grains,11,250,147,267,0,295,0.3,2587,937,1650,937
1903,1987,Wheat,winter_small_grains,11,250,147,267,0,295,0.3,2412,930,1482,930
1904,1987,Wheat,winter_small_grains,11,250,147,267,0,295,0.3,2062,812,1250,812
1905,1987,Wheat,winter_small_grains,12,250,147,267,0,295,0.3,813,301,512,301
1906,1987,Wheat,winter_small_grains,12,250,147,267,0,295,0.3,848,302,546,302
1907,1987,Wheat,winter_small_grains,12,250,147,267,0,295,0.3,357,164,193,164
1908,1987,Wheat,winter_small_grains,12,250,147,267,0,295,0.3,411,196,215,196
1909,1987,Wheat,winter_small_grains,13,250,147,267,0,295,0.3,2993,1153,1840,1153
1910,1987,Wheat,winter_small_grains,13,250,147,267,0,295,0.3,2913,1128,1785,1128
1911,1987,Wheat,winter_small_grains,13,250,147,267,0,295,0.3,3004,1142,1862,1142
1912,1987,Wheat,winter_small_grains,13,250,147,267,0,295,0.3,2954,1141,1813,1141
1913,1987,Wheat,winter_small_grains,14,250,147,267,0,295,0.3,1940,754,1186,754
1914,1987,Wheat,winter_small_grains,14,250,147,267,0,295,0.3,1797,743,1054,743
1915,1987,Wheat,winter_small_grains,14,250,147,267,0,295,0.3,2110,839,1271,839
1916,1987,Wheat,winter_small_grains,14,250,147,267,0,295,0.3,1659,642,1017,642
1917,1987,Wheat,winter_small_grains,15,250,147,267,0,295,0.3,3385,1347,2038,1347
1918,1987,Wheat,winter_small_grains,15,250,147,267,0,295,0.3,3154,1246,1908,1246
1919,1987,Wheat,winter_small_grains,15,250,147,267,0,295,0.3,3488,1377,2111,1377
1920,1987,Wheat,winter_small_grains,15,250,147,267,0,295,0.3,3000,1251,1749,1251
1921,1988,Barley,missing,1,250,110,242,0,295,0,0,0,0,0
1922,1988,Barley,missing,1,250,110,242,0,295,0,0,0,0,0
1923,1988,Barley,missing,1,250,110,242,0,295,0,0,0,0,0
1924,1988,Barley,missing,1,250,110,242,0,295,0,0,0,0,0
1925,1988,Barley,spring_small_grains,2,250,110,242,0,295,0,1436,776,660,776
1926,1988,Barley,spring_small_grains,2,250,110,242,0,295,0,1903,1051,852,1051
1927,1988,Barley,spring_small_grains,2,250,110,242,0,295,0,802,423,379,423
1928,1988,Barley,spring_small_grains,2,250,110,242,0,295,0,1599,876,723,876
1929,1988,Barley,spring_small_grains,3,250,110,242,0,295,0,3192,2092,1100,2092
1930,1988,Barley,spring_small_grains,3,250,110,242,0,295,0,3744,2138,1606,2138
1931,1988,Barley,spring_small_grains,3,250,110,242,0,295,0,3363,1820,1543,1820
1932,1988,Barley,spring_small_grains,3,250,110,242,0,295,0,2706,1681,1025,1681
1933,1988,Barley,spring_small_grains,4,250,110,242,0,295,0,2021,1087,934,1087
1934,1988,Barley,spring_small_grains,4,250,110,242,0,295,0,3265,1788,1477,1788
1935,1988,Barley,spring_small_grains,4,250,110,242,0,295,0,1244,774,470,774
1936,1988,Barley,spring_small_grains,4,250,110,242,0,295,0,2459,1263,1196,1263
1937,1988,Barley,spring_small_grains,5,250,110,242,0,295,0,3444,1873,1571,1873
1938,1988,Barley,spring_small_grains,5,250,110,242,0,295,0,3327,1864,1463,1864
1939,1988,Barley,spring_small_grains,5,250,110,242,0,295,0,2880,1637,1243,1637
1940,1988,Barley,spring_small_grains,5,250,110,242,0,295,0,3099,1786,1313,1786
1941,1988,Barley,spring_small_grains,6,250,110,242,0,295,0,1813,1027,786,1027
1942,1988,Barley,spring_small_grains,6,250,110,242,0,295,0,2315,1224,1091,1224
1943,1988,Barley,spring_small_grains,6,250,110,242,0,295,0,1307,635,672,635
1944,1988,Barley,spring_small_grains,6,250,110,242,0,295,0,1646,895,751,895
1945,1988,Barley,spring_small_grains,7,250,110,242,0,295,0,3509,1929,1580,1929
1946,1988,Barley,spring_small_grains,7,250,110,242,0,295,0,3531,1963,1568,1963
1947,1988,Barley,spring_small_grains,7,250,110,242,0,295,0,3109,1730,1379,1730
1948,1988,Barley,spring_small_grains,7,250,110,242,0,295,0,2476,1671,805,1671
1949,1988,Barley,spring_small_grains,8,250,110,242,0,295,0,2617,1486,1131,1486
1950,1988,Barley,spring_small_grains,8,250,110,242,0,295,0,2999,1550,1449,1550
1951,1988,Barley,spring_small_grains,8,250,110,242,0,295,0,2439,1236,1203,1236
1952,1988,Barley,spring_small_grains,8,250,110,242,0,295,0,1531,847,684,847
1953,1988,Barley,spring_small_grains,9,250,110,242,0,295,0,1758,1046,712,1046
1954,1988,Barley,spring_small_grains,9,250,110,242,0,295,0,1836,993,843,993
1955,1988,Barley,spring_small_grains,9,250,110,242,0,295,0,1232,708,524,708
1956,1988,Barley,spring_small_grains,9,250,110,242,0,295,0,1144,645,499,645
1957,1988,Barley,spring_small_grains,10,250,110,242,0,295,0,2552,1382,1170,1382
1958,1988,Barley,spring_small_grains,10,250,110,242,0,295,0,3101,1666,1435,1666
1959,1988,Barley,spring_small_grains,10,250,110,242,0,295,0,4166,2827,1339,2827
1960,1988,Barley,spring_small_grains,10,250,110,242,0,295,0,1858,1277,581,1277
1961,1988,Barley,spring_small_grains,11,250,110,242,0,295,0,2457,1394,1063,1394
1962,1988,Barley,spring_small_grains,11,250,110,242,0,295,0,3011,1611,1400,1611
1963,1988,Barley,spring_small_grains,11,250,110,242,0,295,0,2554,1370,1184,1370
1964,1988,Barley,spring_small_grains,11,250,110,242,0,295,0,2067,1170,897,1170
1965,1988,Barley,spring_small_grains,12,250,110,242,0,295,0,1420,788,632,788
1966,1988,Barley,spring_small_grains,12,250,110,242,0,295,0,1472,805,667,805
1967,1988,Barley,spring_small_grains,12,250,110,242,0,295,0,852,484,368,484
1968,1988,Barley,spring_small_grains,12,250,110,242,0,295,0,1162,759,403,759
1969,1988,Barley,spring_small_grains,13,250,110,242,0,295,0,3170,1871,1299,1871
1970,1988,Barley,spring_small_grains,13,250,110,242,0,295,0,3781,2199,1582,2199
1971,1988,Barley,spring_small_grains,13,250,110,242,0,295,0,3574,2134,1440,2134
1972,1988,Barley,spring_small_grains,13,250,110,242,0,295,0,3463,2019,1444,2019
1973,1988,Barley,spring_small_grains,14,250,110,242,0,295,0,3206,1844,1362,1844
1974,1988,Barley,spring_small_grains,14,250,110,242,0,295,0,3377,2092,1285,2092
1975,1988,Barley,spring_small_grains,14,250,110,242,0,295,0,3262,1771,1491,1771
1976,1988,Barley,spring_small_grains,14,250,110,242,0,295,0,2700,1647,1053,1647
1977,1988,Barley,spring_small_grains,15,250,110,242,0,295,0,2812,1358,1454,1358
1978,1988,Barley,spring_small_grains,15,250,110,242,0,295,0,3694,1983,1711,1983
1979,1988,Barley,spring_small_grains,15,250,110,242,0,295,0,3411,1730,1681,1730
1980,1988,Barley,spring_small_grains,15,250,110,242,0,295,0,2877,1842,1035,1842
1981,1989,Oat,missing,1,250,103,0,0,295,0,0,0,0,0
1982,1989,Oat,missing,1,250,103,0,0,295,0,0,0,0,0
1983,1989,Oat,missing,1,250,103,0,0,295,0,0,0,0,0
1984,1989,Oat,missing,1,250,103,0,0,295,0,0,0,0,0
1985,1989,Oat,spring_small_grains,2,250,103,0,0,295,0,987,337,650,337
1986,1989,Oat,spring_small_grains,2,250,103,0,0,295,0,919,381,538,381
1987,1989,Oat,spring_small_grains,2,250,103,0,0,295,0,463,185,278,185
1988,1989,Oat,spring_small_grains,2,250,103,0,0,295,0,738,342,396,342
1989,1989,Oat,spring_small_grains,3,250,103,0,0,295,0,1845,626,1219,626
1990,1989,Oat,spring_small_grains,3,250,103,0,0,295,0,1472,556,916,556
1991,1989,Oat,spring_small_grains,3,250,103,0,0,295,0,1716,646,1070,646
1992,1989,Oat,spring_small_grains,3,250,103,0,0,295,0,1555,817,738,817
1993,1989,Oat,spring_small_grains,4,250,103,0,0,295,0,932,299,633,299
1994,1989,Oat,spring_small_grains,4,250,103,0,0,295,0,1090,402,688,402
1995,1989,Oat,spring_small_grains,4,250,103,0,0,295,0,887,282,605,282
1996,1989,Oat,spring_small_grains,4,250,103,0,0,295,0,1222,489,733,489
1997,1989,Oat,spring_small_grains,5,250,103,0,0,295,0,1678,535,1143,535
1998,1989,Oat,spring_small_grains,5,250,103,0,0,295,0,2061,754,1307,754
1999,1989,Oat,spring_small_grains,5,250,103,0,0,295,0,1930,732,1198,732
2000,1989,Oat,spring_small_grains,5,250,103,0,0,295,0,1754,694,1060,694
2001,1989,Oat,spring_small_grains,6,250,103,0,0,295,0,1068,366,702,366
2002,1989,Oat,spring_small_grains,6,250,103,0,0,295,0,1355,508,847,508
2003,1989,Oat,spring_small_grains,6,250,103,0,0,295,0,578,255,323,255
2004,1989,Oat,spring_small_grains,6,250,103,0,0,295,0,1146,460,686,460
2005,1989,Oat,spring_small_grains,7,250,103,0,0,295,0,1909,732,1177,732
2006,1989,Oat,spring_small_grains,7,250,103,0,0,295,0,2035,809,1226,809
2007,1989,Oat,spring_small_grains,7,250,103,0,0,295,0,2106,846,1260,846
2008,1989,Oat,spring_small_grains,7,250,103,0,0,295,0,1498,805,693,805
2009,1989,Oat,spring_small_grains,8,250,103,0,0,295,0,1183,431,752,431
2010,1989,Oat,spring_small_grains,8,250,103,0,0,295,0,1792,701,1091,701
2011,1989,Oat,spring_small_grains,8,250,103,0,0,295,0,1498,597,901,597
2012,1989,Oat,spring_small_grains,8,250,103,0,0,295,0,1379,535,844,535
2013,1989,Oat,spring_small_grains,9,250,103,0,0,295,0,1442,460,982,460
2014,1989,Oat,spring_small_grains,9,250,103,0,0,295,0,1624,602,1022,602
2015,1989,Oat,spring_small_grains,9,250,103,0,0,295,0,1166,412,754,412
2016,1989,Oat,spring_small_grains,9,250,103,0,0,295,0,1042,383,659,383
2017,1989,Oat,spring_small_grains,10,250,103,0,0,295,0,2540,853,1687,853
2018,1989,Oat,spring_small_grains,10,250,103,0,0,295,0,2541,940,1601,940
2019,1989,Oat,spring_small_grains,10,250,103,0,0,295,0,1963,699,1264,699
2020,1989,Oat,spring_small_grains,10,250,103,0,0,295,0,1702,696,1006,696
2021,1989,Oat,spring_small_grains,11,250,103,0,0,295,0,2532,860,1672,860
2022,1989,Oat,spring_small_grains,11,250,103,0,0,295,0,2526,956,1570,956
2023,1989,Oat,spring_small_grains,11,250,103,0,0,295,0,2018,744,1274,744
2024,1989,Oat,spring_small_grains,11,250,103,0,0,295,0,1980,735,1245,735
2025,1989,Oat,spring_small_grains,12,250,103,0,0,295,0,828,313,515,313
2026,1989,Oat,spring_small_grains,12,250,103,0,0,295,0,863,344,519,344
2027,1989,Oat,spring_small_grains,12,250,103,0,0,295,0,632,219,413,219
2028,1989,Oat,spring_small_grains,12,250,103,0,0,295,0,614,299,315,299
2029,1989,Oat,spring_small_grains,13,250,103,0,0,295,0,2664,961,1703,961
2030,1989,Oat,spring_small_grains,13,250,103,0,0,295,0,2555,940,1615,940
2031,1989,Oat,spring_small_grains,13,250,103,0,0,295,0,2340,838,1502,838
2032,1989,Oat,spring_small_grains,13,250,103,0,0,295,0,2613,1036,1577,1036
2033,1989,Oat,spring_small_grains,14,250,103,0,0,295,0,1920,677,1243,677
2034,1989,Oat,spring_small_grains,14,250,103,0,0,295,0,2288,903,1385,903
2035,1989,Oat,spring_small_grains,14,250,103,0,0,295,0,2078,790,1288,790
2036,1989,Oat,spring_small_grains,14,250,103,0,0,295,0,2083,783,1300,783
2037,1989,Oat,spring_small_grains,15,250,103,0,0,295,0,2959,988,1971,988
2038,1989,Oat,spring_small_grains,15,250,103,0,0,295,0,3410,1323,2087,1323
2039,1989,Oat,spring_small_grains,15,250,103,0,0,295,0,2919,1147,1772,1147
2040,1989,Oat,spring_small_grains,15,250,103,0,0,295,0,2950,1301,1649,1301
2041,1990,Barley,missing,1,250,100,227,0,295,0,0,0,0,0
2042,1990,Barley,missing,1,250,100,227,0,295,0,0,0,0,0
2043,1990,Barley,missing,1,250,100,227,0,295,0,0,0,0,0
2044,1990,Barley,missing,1,250,100,227,0,295,0,0,0,0,0
2045,1990,Barley,spring_small_grains,2,250,100,227,0,295,0,689,485,204,485
2046,1990,Barley,spring_small_grains,2,250,100,227,0,295,0,1150,895,255,895
2047,1990,Barley,spring_small_grains,2,250,100,227,0,295,0,733,499,234,499
2048,1990,Barley,spring_small_grains,2,250,100,227,0,295,0,931,690,241,690
2049,1990,Barley,spring_small_grains,3,250,100,227,0,295,0,1853,1096,757,1096
2050,1990,Barley,spring_small_grains,3,250,100,227,0,295,0,2189,1494,695,1494
2051,1990,Barley,spring_small_grains,3,250,100,227,0,295,0,1852,1231,621,1231
2052,1990,Barley,spring_small_grains,3,250,100,227,0,295,0,1862,1147,715,1147
2053,1990,Barley,spring_small_grains,4,250,100,227,0,295,0,2158,1714,444,1714
2054,1990,Barley,spring_small_grains,4,250,100,227,0,295,0,1861,1431,430,1431
2055,1990,Barley,spring_small_grains,4,250,100,227,0,295,0,1473,1296,177,1296
2056,1990,Barley,spring_small_grains,4,250,100,227,0,295,0,1982,1539,443,1539
2057,1990,Barley,spring_small_grains,5,250,100,227,0,295,0,1570,719,851,719
2058,1990,Barley,spring_small_grains,5,250,100,227,0,295,0,2004,1273,731,1273
2059,1990,Barley,spring_small_grains,5,250,100,227,0,295,0,2159,1357,802,1357
2060,1990,Barley,spring_small_grains,5,250,100,227,0,295,0,2343,1527,816,1527
2061,1990,Barley,spring_small_grains,6,250,100,227,0,295,0,902,565,337,565
2062,1990,Barley,spring_small_grains,6,250,100,227,0,295,0,1006,662,344,662
2063,1990,Barley,spring_small_grains,6,250,100,227,0,295,0,806,628,178,628
2064,1990,Barley,spring_small_grains,6,250,100,227,0,295,0,796,642,154,642
2065,1990,Barley,spring_small_grains,7,250,100,227,0,295,0,1629,812,817,812
2066,1990,Barley,spring_small_grains,7,250,100,227,0,295,0,2157,1500,657,1500
2067,1990,Barley,spring_small_grains,7,250,100,227,0,295,0,2345,1714,631,1714
2068,1990,Barley,spring_small_grains,7,250,100,227,0,295,0,2097,1543,554,1543
2069,1990,Barley,spring_small_grains,8,250,100,227,0,295,0,1476,1031,445,1031
2070,1990,Barley,spring_small_grains,8,250,100,227,0,295,0,1926,1404,522,1404
2071,1990,Barley,spring_small_grains,8,250,100,227,0,295,0,1253,1022,231,1022
2072,1990,Barley,spring_small_grains,8,250,100,227,0,295,0,1441,1176,265,1176
2073,1990,Barley,spring_small_grains,9,250,100,227,0,295,0,616,327,289,327
2074,1990,Barley,spring_small_grains,9,250,100,227,0,295,0,879,559,320,559
2075,1990,Barley,spring_small_grains,9,250,100,227,0,295,0,630,408,222,408
2076,1990,Barley,spring_small_grains,9,250,100,227,0,295,0,567,310,257,310
2077,1990,Barley,spring_small_grains,10,250,100,227,0,295,0,1179,571,608,571
2078,1990,Barley,spring_small_grains,10,250,100,227,0,295,0,1499,991,508,991
2079,1990,Barley,spring_small_grains,10,250,100,227,0,295,0,1880,1491,389,1491
2080,1990,Barley,spring_small_grains,10,250,100,227,0,295,0,1459,1102,357,1102
2081,1990,Barley,spring_small_grains,11,250,100,227,0,295,0,1549,927,622,927
2082,1990,Barley,spring_small_grains,11,250,100,227,0,295,0,1882,1264,618,1264
2083,1990,Barley,spring_small_grains,11,250,100,227,0,295,0,1286,848,438,848
2084,1990,Barley,spring_small_grains,11,250,100,227,0,295,0,1558,1102,456,1102
2085,1990,Barley,spring_small_grains,12,250,100,227,0,295,0,466,377,89,377
2086,1990,Barley,spring_small_grains,12,250,100,227,0,295,0,506,386,120,386
2087,1990,Barley,spring_small_grains,12,250,100,227,0,295,0,502,425,77,425
2088,1990,Barley,spring_small_grains,12,250,100,227,0,295,0,535,412,123,412
2089,1990,Barley,spring_small_grains,13,250,100,227,0,295,0,1822,720,1102,720
2090,1990,Barley,spring_small_grains,13,250,100,227,0,295,0,1739,607,1132,607
2091,1990,Barley,spring_small_grains,13,250,100,227,0,295,0,2055,927,1128,927
2092,1990,Barley,spring_small_grains,13,250,100,227,0,295,0,1525,650,875,650
2093,1990,Barley,spring_small_grains,14,250,100,227,0,295,0,1273,559,714,559
2094,1990,Barley,spring_small_grains,14,250,100,227,0,295,0,1655,845,810,845
2095,1990,Barley,spring_small_grains,14,250,100,227,0,295,0,1552,982,570,982
2096,1990,Barley,spring_small_grains,14,250,100,227,0,295,0,1307,785,522,785
2097,1990,Barley,spring_small_grains,15,250,100,227,0,295,0,2327,983,1344,983
2098,1990,Barley,spring_small_grains,15,250,100,227,0,295,0,2638,1515,1123,1515
2099,1990,Barley,spring_small_grains,15,250,100,227,0,295,0,2751,1640,1111,1640
2100,1990,Barley,spring_small_grains,15,250,100,227,0,295,0,2535,1516,1019,1516
2101,1991,Wheat,missing,1,250,100,241,0,295,0.3,0,0,0,0
2102,1991,Wheat,missing,1,250,100,241,0,295,0.3,0,0,0,0
2103,1991,Wheat,missing,1,250,100,241,0,295,0.3,0,0,0,0
2104,1991,Wheat,missing,1,250,100,241,0,295,0.3,0,0,0,0
2105,1991,Wheat,winter_small_grains,2,250,100,241,0,295,0.3,178,150,28,150
2106,1991,Wheat,winter_small_grains,2,250,100,241,0,295,0.3,348,193,155,193
2107,1991,Wheat,winter_small_grains,2,250,100,241,0,295,0.3,135,113,22,113
2108,1991,Wheat,winter_small_grains,2,250,100,241,0,295,0.3,442,260,182,260
2109,1991,Wheat,winter_small_grains,3,250,100,241,0,295,0.3,1069,552,517,552
2110,1991,Wheat,winter_small_grains,3,250,100,241,0,295,0.3,1020,527,493,527
2111,1991,Wheat,winter_small_grains,3,250,100,241,0,295,0.3,1275,652,623,652
2112,1991,Wheat,winter_small_grains,3,250,100,241,0,295,0.3,1508,735,773,735
2113,1991,Wheat,winter_small_grains,4,250,100,241,0,295,0.3,465,287,178,287
2114,1991,Wheat,winter_small_grains,4,250,100,241,0,295,0.3,683,291,392,291
2115,1991,Wheat,winter_small_grains,4,250,100,241,0,295,0.3,128,117,11,117
2116,1991,Wheat,winter_small_grains,4,250,100,241,0,295,0.3,824,396,428,396
2117,1991,Wheat,winter_small_grains,5,250,100,241,0,295,0.3,1484,630,854,630
2118,1991,Wheat,winter_small_grains,5,250,100,241,0,295,0.3,1938,829,1109,829
2119,1991,Wheat,winter_small_grains,5,250,100,241,0,295,0.3,1778,800,978,800
2120,1991,Wheat,winter_small_grains,5,250,100,241,0,295,0.3,2028,912,1116,912
2121,1991,Wheat,winter_small_grains,6,250,100,241,0,295,0.3,1096,476,620,476
2122,1991,Wheat,winter_small_grains,6,250,100,241,0,295,0.3,1124,512,612,512
2123,1991,Wheat,winter_small_grains,6,250,100,241,0,295,0.3,374,258,116,258
2124,1991,Wheat,winter_small_grains,6,250,100,241,0,295,0.3,690,345,345,345
2125,1991,Wheat,winter_small_grains,7,250,100,241,0,295,0.3,1702,772,930,772
2126,1991,Wheat,winter_small_grains,7,250,100,241,0,295,0.3,1934,835,1099,835
2127,1991,Wheat,winter_small_grains,7,250,100,241,0,295,0.3,2017,887,1130,887
2128,1991,Wheat,winter_small_grains,7,250,100,241,0,295,0.3,1542,636,906,636
2129,1991,Wheat,winter_small_grains,8,250,100,241,0,295,0.3,834,386,448,386
2130,1991,Wheat,winter_small_grains,8,250,100,241,0,295,0.3,908,501,407,501
2131,1991,Wheat,winter_small_grains,8,250,100,241,0,295,0.3,710,359,351,359
2132,1991,Wheat,winter_small_grains,8,250,100,241,0,295,0.3,788,348,440,348
2133,1991,Wheat,winter_small_grains,9,250,100,241,0,295,0.3,831,318,513,318
2134,1991,Wheat,winter_small_grains,9,250,100,241,0,295,0.3,1329,623,706,623
2135,1991,Wheat,winter_small_grains,9,250,100,241,0,295,0.3,966,464,502,464
2136,1991,Wheat,winter_small_grains,9,250,100,241,0,295,0.3,447,292,155,292
2137,1991,Wheat,winter_small_grains,10,250,100,241,0,295,0.3,1929,797,1132,797
2138,1991,Wheat,winter_small_grains,10,250,100,241,0,295,0.3,1751,752,999,752
2139,1991,Wheat,winter_small_grains,10,250,100,241,0,295,0.3,1902,804,1098,804
2140,1991,Wheat,winter_small_grains,10,250,100,241,0,295,0.3,1636,722,914,722
2141,1991,Wheat,winter_small_grains,11,250,100,241,0,295,0.3,2245,932,1313,932
2142,1991,Wheat,winter_small_grains,11,250,100,241,0,295,0.3,1889,804,1085,804
2143,1991,Wheat,winter_small_grains,11,250,100,241,0,295,0.3,1921,825,1096,825
2144,1991,Wheat,winter_small_grains,11,250,100,241,0,295,0.3,1615,798,817,798
2145,1991,Wheat,winter_small_grains,12,250,100,241,0,295,0.3,269,142,127,142
2146,1991,Wheat,winter_small_grains,12,250,100,241,0,295,0.3,756,332,424,332
2147,1991,Wheat,winter_small_grains,12,250,100,241,0,295,0.3,755,307,448,307
2148,1991,Wheat,winter_small_grains,12,250,100,241,0,295,0.3,354,160,194,160
2149,1991,Wheat,winter_small_grains,13,250,100,241,0,295,0.3,2241,1008,1233,1008
2150,1991,Wheat,winter_small_grains,13,250,100,241,0,295,0.3,2491,1146,1345,1146
2151,1991,Wheat,winter_small_grains,13,250,100,241,0,295,0.3,2388,1067,1321,1067
2152,1991,Wheat,winter_small_grains,13,250,100,241,0,295,0.3,2367,1059,1308,1059
2153,1991,Wheat,winter_small_grains,14,250,100,241,0,295,0.3,2251,1405,846,1405
2154,1991,Wheat,winter_small_grains,14,250,100,241,0,295,0.3,1593,859,734,859
2155,1991,Wheat,winter_small_grains,14,250,100,241,0,295,0.3,1661,840,821,840
2156,1991,Wheat,winter_small_grains,14,250,100,241,0,295,0.3,1321,727,594,727
2157,1991,Wheat,winter_small_grains,15,250,100,241,0,295,0.3,2969,1478,1491,1478
2158,1991,Wheat,winter_small_grains,15,250,100,241,0,295,0.3,2901,1356,1545,1356
2159,1991,Wheat,winter_small_grains,15,250,100,241,0,295,0.3,3421,1622,1799,1622
2160,1991,Wheat,winter_small_grains,15,250,100,241,0,295,0.3,3255,1626,1629,1626
2161,1992,Oat,missing,1,250,128,225,0,295,0,0,0,0,0
2162,1992,Oat,missing,1,250,128,225,0,295,0,0,0,0,0
2163,1992,Oat,missing,1,250,128,225,0,295,0,0,0,0,0
2164,1992,Oat,missing,1,250,128,225,0,295,0,0,0,0,0
2165,1992,Oat,spring_small_grains,2,250,128,225,0,295,0,1289,652,637,652
2166,1992,Oat,spring_small_grains,2,250,128,225,0,295,0,987,499,488,499
2167,1992,Oat,spring_small_grains,2,250,128,225,0,295,0,457,374,83,374
2168,1992,Oat,spring_small_grains,2,250,128,225,0,295,0,616,480,136,480
2169,1992,Oat,spring_small_grains,3,250,128,225,0,295,0,2635,1322,1313,1322
2170,1992,Oat,spring_small_grains,3,250,128,225,0,295,0,2530,1305,1225,1305
2171,1992,Oat,spring_small_grains,3,250,128,225,0,295,0,1921,1417,504,1417
2172,1992,Oat,spring_small_grains,3,250,128,225,0,295,0,2379,1394,985,1394
2173,1992,Oat,spring_small_grains,4,250,128,225,0,295,0,2139,971,1168,971
2174,1992,Oat,spring_small_grains,4,250,128,225,0,295,0,1965,928,1037,928
2175,1992,Oat,spring_small_grains,4,250,128,225,0,295,0,737,556,181,556
2176,1992,Oat,spring_small_grains,4,250,128,225,0,295,0,1884,902,982,902
2177,1992,Oat,spring_small_grains,5,250,128,225,0,295,0,2259,1122,1137,1122
2178,1992,Oat,spring_small_grains,5,250,128,225,0,295,0,1822,916,906,916
2179,1992,Oat,spring_small_grains,5,250,128,225,0,295,0,2131,1346,785,1346
2180,1992,Oat,spring_small_grains,5,250,128,225,0,295,0,1755,1103,652,1103
2181,1992,Oat,spring_small_grains,6,250,128,225,0,295,0,1651,883,768,883
2182,1992,Oat,spring_small_grains,6,250,128,225,0,295,0,1565,806,759,806
2183,1992,Oat,spring_small_grains,6,250,128,225,0,295,0,802,597,205,597
2184,1992,Oat,spring_small_grains,6,250,128,225,0,295,0,1153,696,457,696
2185,1992,Oat,spring_small_grains,7,250,128,225,0,295,0,2595,1456,1139,1456
2186,1992,Oat,spring_small_grains,7,250,128,225,0,295,0,2367,1204,1163,1204
